"root_ID","neighbor","distance"
"BATORAL13VTM","UV22",0
"BATORAL13VTM","UV23",0
"BATORAL13VTM","UV24",0
"BATORAL13VTM","UV25",0
"BATORAL13VTM","UV26",0
"BATORAL13VTM","UV27",0
"BATORAL13VTM","UV28",0
"BATORAL13VTM","UV29",0
"BATORAL13VTM","UV30",0
"BATORAL13VTM","UV31",0
"BATORAL13VTM","UV32",0
"BATORAL13VTM","UV33",0
"BATORAL13VTM","UV34",0
"BATORAL13VTM","UV35",0
"BATORAL13VTM","UV36",0
"BATORAL13VTM","UV37",0
"BATORAL13VTM","UV38",0
"BATORAL13VTM","UV39",0
"BATORAL13VTM","UV4",0
"BATORAL13VTM","UV40",0
"BATORAL13VTM","UV41",0
"BATORAL13VTM","UV42",0
"BATORAL13VTM","UV43",0
"BATORAL13VTM","UV44",0
"BATORAL13VTM","UV5",0
"BATORAL13VTM","UV6",0
"BATORAL13VTM","UV7",0
"BATORAL13VTM","UV8",0
"BATORAL13VTM","UV9",0
"BATORAL14R","BATORAL10R",0
"BATORAL14R","BATORAL10VTM",0
"BATORAL14R","BATORAL11R",0
"BATORAL14R","BATORAL11VTM",0
"BATORAL14R","BATORAL12R",0
"BATORAL14R","BATORAL12VTM",0
"BATORAL14R","BATORAL13R",0
"BATORAL14R","BATORAL13VTM",0
"BATORAL14R","BATORAL14VTM",0
"BATORAL14R","BATORAL15R",0
"BATORAL14R","BATORAL15VTM",0
"BATORAL14R","BATORAL16R",0
"BATORAL14R","BATORAL16VTM",0
"BATORAL14R","BATORAL17R",0
"BATORAL14R","BATORAL17VTM",0
"BATORAL14R","BATORAL18R",0
"BATORAL14R","BATORAL18VTM",0
"BATORAL14R","BATORAL19R",0
"BATORAL14R","BATORAL19VTM",0
"BATORAL14R","BATORAL1R",0
"BATORAL14R","BATORAL1VTM",0
"BATORAL14R","BATORAL20R",0
"BATORAL14R","BATORAL20VTM",0
"BATORAL14R","BATORAL21R",0
"BATORAL14R","BATORAL21VTM",0
"BATORAL14R","BATORAL22R",0
"BATORAL14R","BATORAL22VTM",0
"BATORAL14R","BATORAL23R",0
"BATORAL14R","BATORAL23VTM",0
"BATORAL14R","BATORAL24R",0
"BATORAL14R","BATORAL24VTM",0
"BATORAL14R","BATORAL25R",0
"BATORAL14R","BATORAL25VTM",0
"BATORAL14R","BATORAL26R",0
"BATORAL14R","BATORAL26VTM",0
"BATORAL14R","BATORAL27R",0
"BATORAL14R","BATORAL27VTM",0
"BATORAL14R","BATORAL28R",0
"BATORAL14R","BATORAL28VTM",0
"BATORAL14R","BATORAL29R",0
"BATORAL14R","BATORAL29VTM",0
"BATORAL14R","BATORAL2R",0
"BATORAL14R","BATORAL2VTM",0
"BATORAL14R","BATORAL30R",0
"BATORAL14R","BATORAL30VTM",0
"BATORAL14R","BATORAL31R",0
"BATORAL14R","BATORAL31VTM",0
"BATORAL14R","BATORAL32R",0
"BATORAL14R","BATORAL32VTM",0
"BATORAL14R","BATORAL33R",0
"BATORAL14R","BATORAL33VTM",0
"BATORAL14R","BATORAL34R",0
"BATORAL14R","BATORAL34VTM",0
"BATORAL14R","BATORAL35R",0
"BATORAL14R","BATORAL35VTM",0
"BATORAL14R","BATORAL3R",0
"BATORAL14R","BATORAL3VTM",0
"BATORAL14R","BATORAL4R",0
"BATORAL14R","BATORAL5R",0
"BATORAL14R","BATORAL5VTM",0
"BATORAL14R","BATORAL6R",0
"BATORAL14R","BATORAL6VTM",0
"BATORAL14R","BATORAL7R",0
"BATORAL14R","BATORAL7VTM",0
"BATORAL14R","BATORAL8R",0
"BATORAL14R","BATORAL8VTM",0
"BATORAL14R","BATORAL9R",0
"BATORAL14R","BATORAL9VTM",0
"BATORAL14R","QEPC004",0
"BATORAL14R","QEPC005",0
"BATORAL14R","QEPC027R",0
"BATORAL14R","QEPC028R",0
"BATORAL14R","QEPC045",0
"BATORAL14R","QEPC046",0
"BATORAL14R","QEPC091R",0
"BATORAL14R","QEPC092R",0
"BATORAL14R","UG2018BL1",0
"BATORAL14R","UG2018BL10",0
"BATORAL14R","UG2018BL11",0
"BATORAL14R","UG2018BL12",0
"BATORAL14R","UG2018BL13",0
"BATORAL14R","UG2018BL14",0
"BATORAL14R","UG2018BL15",0
"BATORAL14R","UG2018BL16",0
"BATORAL14R","UG2018BL17",0
"BATORAL14R","UG2018BL18",0
"BATORAL14R","UG2018BL19",0
"BATORAL14R","UG2018BL2",0
"BATORAL14R","UG2018BL20",0
"BATORAL14R","UG2018BL21",0
"BATORAL14R","UG2018BL22",0
"BATORAL14R","UG2018BL23",0
"BATORAL14R","UG2018BL24",0
"BATORAL14R","UG2018BL3",0
"BATORAL14R","UG2018BL4",0
"BATORAL14R","UG2018BL5",0
"BATORAL14R","UG2018BL6",0
"BATORAL14R","UG2018BL7",0
"BATORAL14R","UG2018BL8",0
"BATORAL14R","UG2018BL9",0
"BATORAL14R","UR1",0
"BATORAL14R","UR10",0
"BATORAL14R","UR11",0
"BATORAL14R","UR12",0
"BATORAL14R","UR13",0
"BATORAL14R","UR14",0
"BATORAL14R","UR15",0
"BATORAL14R","UR16",0
"BATORAL14R","UR17",0
"BATORAL14R","UR18",0
"BATORAL14R","UR19",0
"BATORAL14R","UR2",0
"BATORAL14R","UR20",0
"BATORAL14R","UR21",0
"BATORAL14R","UR22",0
"BATORAL14R","UR23",0
"BATORAL14R","UR24",0
"BATORAL14R","UR25",0
"BATORAL14R","UR26",0
"BATORAL14R","UR27",0
"BATORAL14R","UR28",0
"BATORAL14R","UR29",0
"BATORAL14R","UR3",0
"BATORAL14R","UR30",0
"BATORAL14R","UR31",0
"BATORAL14R","UR32",0
"BATORAL14R","UR33",0
"BATORAL14R","UR34",0
"BATORAL14R","UR35",0
"BATORAL14R","UR36",0
"BATORAL14R","UR38",0
"BATORAL14R","UR39",0
"BATORAL14R","UR4",0
"BATORAL14R","UR41",0
"BATORAL14R","UR42",0
"BATORAL14R","UR43",0
"BATORAL14R","UR44",0
"BATORAL14R","UR45",0
"BATORAL14R","UR46",0
"BATORAL14R","UR47",0
"BATORAL14R","UR48",0
"BATORAL14R","UR49",0
"BATORAL14R","UR5",0
"BATORAL14R","UR50",0
"BATORAL14R","UR51",0
"BATORAL14R","UR52",0
"BATORAL14R","UR53",0
"BATORAL14R","UR6",0
"BATORAL14R","UR7",0
"BATORAL14R","UR9",0
"BATORAL14R","URA10SL",0
"BATORAL14R","URA11SL",0
"BATORAL14R","URA12SL",0
"BATORAL14R","URA13SL",0
"BATORAL14R","URA14SL",0
"BATORAL14R","URA15SL",0
"BATORAL14R","URA16SL",0
"BATORAL14R","URA17SL",0
"BATORAL14R","URA18SL",0
"BATORAL14R","URA19SL",0
"BATORAL14R","URA1SL",0
"BATORAL14R","URA2018001Int",0
"BATORAL14R","URA2018002Int",0
"BATORAL14R","URA2018003Int",0
"BATORAL14R","URA2018004Int",0
"BATORAL14R","URA2018005Int",0
"BATORAL14R","URA2018006Int",0
"BATORAL14R","URA2018007Int",0
"BATORAL14R","URA2018008Int",0
"BATORAL14R","URA2018010Int",0
"BATORAL14R","URA2018011Int",0
"BATORAL14R","URA2018012Int",0
"BATORAL14R","URA2018013Int",0
"BATORAL14R","URA2018014Int",0
"BATORAL14R","URA2018015Int",0
"BATORAL14R","URA2018016Int",0
"BATORAL14R","URA2018017Int",0
"BATORAL14R","URA2018018Int",0
"BATORAL14R","URA2018019Int",0
"BATORAL14R","URA2018021Int",0
"BATORAL14R","URA2018022Int",0
"BATORAL14R","URA2018023Int",0
"BATORAL14R","URA2018024Int",0
"BATORAL14R","URA20SL",0
"BATORAL14R","URA21SL",0
"BATORAL14R","URA22SL",0
"BATORAL14R","URA23SL",0
"BATORAL14R","URA24SL",0
"BATORAL14R","URA2SL",0
"BATORAL14R","URA3SL",0
"BATORAL14R","URA4SL",0
"BATORAL14R","URA5SL",0
"BATORAL14R","URA6SL",0
"BATORAL14R","URA7SL",0
"BATORAL14R","URA8SL",0
"BATORAL14R","URAKH1",0
"BATORAL14R","URAKH10",0
"BATORAL14R","URAKH11",0
"BATORAL14R","URAKH12",0
"BATORAL14R","URAKH13",0
"BATORAL14R","URAKH15",0
"BATORAL14R","URAKH16",0
"BATORAL14R","URAKH17",0
"BATORAL14R","URAKH18",0
"BATORAL14R","URAKH19",0
"BATORAL14R","URAKH2",0
"BATORAL14R","URAKH20",0
"BATORAL14R","URAKH21",0
"BATORAL14R","URAKH22",0
"BATORAL14R","URAKH23",0
"BATORAL14R","URAKH24",0
"BATORAL14R","URAKH3",0
"BATORAL14R","URAKH4",0
"BATORAL14R","URAKH5",0
"BATORAL14R","URAKH6",0
"BATORAL14R","URAKH7",0
"BATORAL14R","URAKH8",0
"BATORAL14R","URAKH9",0
"BATORAL14R","UV1",0
"BATORAL14R","UV10",0
"BATORAL14R","UV11",0
"BATORAL14R","UV12",0
"BATORAL14R","UV13",0
"BATORAL14R","UV15",0
"BATORAL14R","UV16",0
"BATORAL14R","UV17",0
"BATORAL14R","UV18",0
"BATORAL14R","UV19",0
"BATORAL14R","UV2",0
"BATORAL14R","UV22",0
"BATORAL14R","UV23",0
"BATORAL14R","UV24",0
"BATORAL14R","UV25",0
"BATORAL14R","UV26",0
"BATORAL14R","UV27",0
"BATORAL14R","UV28",0
"BATORAL14R","UV29",0
"BATORAL14R","UV30",0
"BATORAL14R","UV31",0
"BATORAL14R","UV32",0
"BATORAL14R","UV33",0
"BATORAL14R","UV34",0
"BATORAL14R","UV35",0
"BATORAL14R","UV36",0
"BATORAL14R","UV37",0
"BATORAL14R","UV38",0
"BATORAL14R","UV39",0
"BATORAL14R","UV4",0
"BATORAL14R","UV40",0
"BATORAL14R","UV41",0
"BATORAL14R","UV42",0
"BATORAL14R","UV43",0
"BATORAL14R","UV44",0
"BATORAL14R","UV5",0
"BATORAL14R","UV6",0
"BATORAL14R","UV7",0
"BATORAL14R","UV8",0
"BATORAL14R","UV9",0
"BATORAL14VTM","BATORAL10R",0
"BATORAL14VTM","BATORAL10VTM",0
"BATORAL14VTM","BATORAL11R",0
"BATORAL14VTM","BATORAL11VTM",0
"BATORAL14VTM","BATORAL12R",0
"BATORAL14VTM","BATORAL12VTM",0
"BATORAL14VTM","BATORAL13R",0
"BATORAL14VTM","BATORAL13VTM",0
"BATORAL14VTM","BATORAL14R",0
"BATORAL14VTM","BATORAL15R",0
"BATORAL14VTM","BATORAL15VTM",0
"BATORAL14VTM","BATORAL16R",0
"BATORAL14VTM","BATORAL16VTM",0
"BATORAL14VTM","BATORAL17R",0
"BATORAL14VTM","BATORAL17VTM",0
"BATORAL14VTM","BATORAL18R",0
"BATORAL14VTM","BATORAL18VTM",0
"BATORAL14VTM","BATORAL19R",0
"BATORAL14VTM","BATORAL19VTM",0
"BATORAL14VTM","BATORAL1R",0
"BATORAL14VTM","BATORAL1VTM",0
"BATORAL14VTM","BATORAL20R",0
"BATORAL14VTM","BATORAL20VTM",0
"BATORAL14VTM","BATORAL21R",0
"BATORAL14VTM","BATORAL21VTM",0
"BATORAL14VTM","BATORAL22R",0
"BATORAL14VTM","BATORAL22VTM",0
"BATORAL14VTM","BATORAL23R",0
"BATORAL14VTM","BATORAL23VTM",0
"BATORAL14VTM","BATORAL24R",0
"BATORAL14VTM","BATORAL24VTM",0
"BATORAL14VTM","BATORAL25R",0
"BATORAL14VTM","BATORAL25VTM",0
"BATORAL14VTM","BATORAL26R",0
"BATORAL14VTM","BATORAL26VTM",0
"BATORAL14VTM","BATORAL27R",0
"BATORAL14VTM","BATORAL27VTM",0
"BATORAL14VTM","BATORAL28R",0
"BATORAL14VTM","BATORAL28VTM",0
"BATORAL14VTM","BATORAL29R",0
"BATORAL14VTM","BATORAL29VTM",0
"BATORAL14VTM","BATORAL2R",0
"BATORAL14VTM","BATORAL2VTM",0
"BATORAL14VTM","BATORAL30R",0
"BATORAL14VTM","BATORAL30VTM",0
"BATORAL14VTM","BATORAL31R",0
"BATORAL14VTM","BATORAL31VTM",0
"BATORAL14VTM","BATORAL32R",0
"BATORAL14VTM","BATORAL32VTM",0
"BATORAL14VTM","BATORAL33R",0
"BATORAL14VTM","BATORAL33VTM",0
"BATORAL14VTM","BATORAL34R",0
"BATORAL14VTM","BATORAL34VTM",0
"BATORAL14VTM","BATORAL35R",0
"BATORAL14VTM","BATORAL35VTM",0
"BATORAL14VTM","BATORAL3R",0
"BATORAL14VTM","BATORAL3VTM",0
"BATORAL14VTM","BATORAL4R",0
"BATORAL14VTM","BATORAL5R",0
"BATORAL14VTM","BATORAL5VTM",0
"BATORAL14VTM","BATORAL6R",0
"BATORAL14VTM","BATORAL6VTM",0
"BATORAL14VTM","BATORAL7R",0
"BATORAL14VTM","BATORAL7VTM",0
"BATORAL14VTM","BATORAL8R",0
"BATORAL14VTM","BATORAL8VTM",0
"BATORAL14VTM","BATORAL9R",0
"BATORAL14VTM","BATORAL9VTM",0
"BATORAL14VTM","QEPC004",0
"BATORAL14VTM","QEPC005",0
"BATORAL14VTM","QEPC027R",0
"BATORAL14VTM","QEPC028R",0
"BATORAL14VTM","QEPC045",0
"BATORAL14VTM","QEPC046",0
"BATORAL14VTM","QEPC091R",0
"BATORAL14VTM","QEPC092R",0
"BATORAL14VTM","UG2018BL1",0
"BATORAL14VTM","UG2018BL10",0
"BATORAL14VTM","UG2018BL11",0
"BATORAL14VTM","UG2018BL12",0
"BATORAL14VTM","UG2018BL13",0
"BATORAL14VTM","UG2018BL14",0
"BATORAL14VTM","UG2018BL15",0
"BATORAL14VTM","UG2018BL16",0
"BATORAL14VTM","UG2018BL17",0
"BATORAL14VTM","UG2018BL18",0
"BATORAL14VTM","UG2018BL19",0
"BATORAL14VTM","UG2018BL2",0
"BATORAL14VTM","UG2018BL20",0
"BATORAL14VTM","UG2018BL21",0
"BATORAL14VTM","UG2018BL22",0
"BATORAL14VTM","UG2018BL23",0
"BATORAL14VTM","UG2018BL24",0
"BATORAL14VTM","UG2018BL3",0
"BATORAL14VTM","UG2018BL4",0
"BATORAL14VTM","UG2018BL5",0
"BATORAL14VTM","UG2018BL6",0
"BATORAL14VTM","UG2018BL7",0
"BATORAL14VTM","UG2018BL8",0
"BATORAL14VTM","UG2018BL9",0
"BATORAL14VTM","UR1",0
"BATORAL14VTM","UR10",0
"BATORAL14VTM","UR11",0
"BATORAL14VTM","UR12",0
"BATORAL14VTM","UR13",0
"BATORAL14VTM","UR14",0
"BATORAL14VTM","UR15",0
"BATORAL14VTM","UR16",0
"BATORAL14VTM","UR17",0
"BATORAL14VTM","UR18",0
"BATORAL14VTM","UR19",0
"BATORAL14VTM","UR2",0
"BATORAL14VTM","UR20",0
"BATORAL14VTM","UR21",0
"BATORAL14VTM","UR22",0
"BATORAL14VTM","UR23",0
"BATORAL14VTM","UR24",0
"BATORAL14VTM","UR25",0
"BATORAL14VTM","UR26",0
"BATORAL14VTM","UR27",0
"BATORAL14VTM","UR28",0
"BATORAL14VTM","UR29",0
"BATORAL14VTM","UR3",0
"BATORAL14VTM","UR30",0
"BATORAL14VTM","UR31",0
"BATORAL14VTM","UR32",0
"BATORAL14VTM","UR33",0
"BATORAL14VTM","UR34",0
"BATORAL14VTM","UR35",0
"BATORAL14VTM","UR36",0
"BATORAL14VTM","UR38",0
"BATORAL14VTM","UR39",0
"BATORAL14VTM","UR4",0
"BATORAL14VTM","UR41",0
"BATORAL14VTM","UR42",0
"BATORAL14VTM","UR43",0
"BATORAL14VTM","UR44",0
"BATORAL14VTM","UR45",0
"BATORAL14VTM","UR46",0
"BATORAL14VTM","UR47",0
"BATORAL14VTM","UR48",0
"BATORAL14VTM","UR49",0
"BATORAL14VTM","UR5",0
"BATORAL14VTM","UR50",0
"BATORAL14VTM","UR51",0
"BATORAL14VTM","UR52",0
"BATORAL14VTM","UR53",0
"BATORAL14VTM","UR6",0
"BATORAL14VTM","UR7",0
"BATORAL14VTM","UR9",0
"BATORAL14VTM","URA10SL",0
"BATORAL14VTM","URA11SL",0
"BATORAL14VTM","URA12SL",0
"BATORAL14VTM","URA13SL",0
"BATORAL14VTM","URA14SL",0
"BATORAL14VTM","URA15SL",0
"BATORAL14VTM","URA16SL",0
"BATORAL14VTM","URA17SL",0
"BATORAL14VTM","URA18SL",0
"BATORAL14VTM","URA19SL",0
"BATORAL14VTM","URA1SL",0
"BATORAL14VTM","URA2018001Int",0
"BATORAL14VTM","URA2018002Int",0
"BATORAL14VTM","URA2018003Int",0
"BATORAL14VTM","URA2018004Int",0
"BATORAL14VTM","URA2018005Int",0
"BATORAL14VTM","URA2018006Int",0
"BATORAL14VTM","URA2018007Int",0
"BATORAL14VTM","URA2018008Int",0
"BATORAL14VTM","URA2018010Int",0
"BATORAL14VTM","URA2018011Int",0
"BATORAL14VTM","URA2018012Int",0
"BATORAL14VTM","URA2018013Int",0
"BATORAL14VTM","URA2018014Int",0
"BATORAL14VTM","URA2018015Int",0
"BATORAL14VTM","URA2018016Int",0
"BATORAL14VTM","URA2018017Int",0
"BATORAL14VTM","URA2018018Int",0
"BATORAL14VTM","URA2018019Int",0
"BATORAL14VTM","URA2018021Int",0
"BATORAL14VTM","URA2018022Int",0
"BATORAL14VTM","URA2018023Int",0
"BATORAL14VTM","URA2018024Int",0
"BATORAL14VTM","URA20SL",0
"BATORAL14VTM","URA21SL",0
"BATORAL14VTM","URA22SL",0
"BATORAL14VTM","URA23SL",0
"BATORAL14VTM","URA24SL",0
"BATORAL14VTM","URA2SL",0
"BATORAL14VTM","URA3SL",0
"BATORAL14VTM","URA4SL",0
"BATORAL14VTM","URA5SL",0
"BATORAL14VTM","URA6SL",0
"BATORAL14VTM","URA7SL",0
"BATORAL14VTM","URA8SL",0
"BATORAL14VTM","URAKH1",0
"BATORAL14VTM","URAKH10",0
"BATORAL14VTM","URAKH11",0
"BATORAL14VTM","URAKH12",0
"BATORAL14VTM","URAKH13",0
"BATORAL14VTM","URAKH15",0
"BATORAL14VTM","URAKH16",0
"BATORAL14VTM","URAKH17",0
"BATORAL14VTM","URAKH18",0
"BATORAL14VTM","URAKH19",0
"BATORAL14VTM","URAKH2",0
"BATORAL14VTM","URAKH20",0
"BATORAL14VTM","URAKH21",0
"BATORAL14VTM","URAKH22",0
"BATORAL14VTM","URAKH23",0
"BATORAL14VTM","URAKH24",0
"BATORAL14VTM","URAKH3",0
"BATORAL14VTM","URAKH4",0
"BATORAL14VTM","URAKH5",0
"BATORAL14VTM","URAKH6",0
"BATORAL14VTM","URAKH7",0
"BATORAL14VTM","URAKH8",0
"BATORAL14VTM","URAKH9",0
"BATORAL14VTM","UV1",0
"BATORAL14VTM","UV10",0
"BATORAL14VTM","UV11",0
"BATORAL14VTM","UV12",0
"BATORAL14VTM","UV13",0
"BATORAL14VTM","UV15",0
"BATORAL14VTM","UV16",0
"BATORAL14VTM","UV17",0
"BATORAL14VTM","UV18",0
"BATORAL14VTM","UV19",0
"BATORAL14VTM","UV2",0
"BATORAL14VTM","UV22",0
"BATORAL14VTM","UV23",0
"BATORAL14VTM","UV24",0
"BATORAL14VTM","UV25",0
"BATORAL14VTM","UV26",0
"BATORAL14VTM","UV27",0
"BATORAL14VTM","UV28",0
"BATORAL14VTM","UV29",0
"BATORAL14VTM","UV30",0
"BATORAL14VTM","UV31",0
"BATORAL14VTM","UV32",0
"BATORAL14VTM","UV33",0
"BATORAL14VTM","UV34",0
"BATORAL14VTM","UV35",0
"BATORAL14VTM","UV36",0
"BATORAL14VTM","UV37",0
"BATORAL14VTM","UV38",0
"BATORAL14VTM","UV39",0
"BATORAL14VTM","UV4",0
"BATORAL14VTM","UV40",0
"BATORAL14VTM","UV41",0
"BATORAL14VTM","UV42",0
"BATORAL14VTM","UV43",0
"BATORAL14VTM","UV44",0
"BATORAL14VTM","UV5",0
"BATORAL14VTM","UV6",0
"BATORAL14VTM","UV7",0
"BATORAL14VTM","UV8",0
"BATORAL14VTM","UV9",0
"BATORAL15R","BATORAL10R",0
"BATORAL15R","BATORAL10VTM",0
"BATORAL15R","BATORAL11R",0
"BATORAL15R","BATORAL11VTM",0
"BATORAL15R","BATORAL12R",0
"BATORAL15R","BATORAL12VTM",0
"BATORAL15R","BATORAL13R",0
"BATORAL15R","BATORAL13VTM",0
"BATORAL15R","BATORAL14R",0
"BATORAL15R","BATORAL14VTM",0
"BATORAL15R","BATORAL15VTM",0
"BATORAL15R","BATORAL16R",0
"BATORAL15R","BATORAL16VTM",0
"BATORAL15R","BATORAL17R",0
"BATORAL15R","BATORAL17VTM",0
"BATORAL15R","BATORAL18R",0
"BATORAL15R","BATORAL18VTM",0
"BATORAL15R","BATORAL19R",0
"BATORAL15R","BATORAL19VTM",0
"BATORAL15R","BATORAL1R",0
"BATORAL15R","BATORAL1VTM",0
"BATORAL15R","BATORAL20R",0
"BATORAL15R","BATORAL20VTM",0
"BATORAL15R","BATORAL21R",0
"BATORAL15R","BATORAL21VTM",0
"BATORAL15R","BATORAL22R",0
"BATORAL15R","BATORAL22VTM",0
"BATORAL15R","BATORAL23R",0
"BATORAL15R","BATORAL23VTM",0
"BATORAL15R","BATORAL24R",0
"BATORAL15R","BATORAL24VTM",0
"BATORAL15R","BATORAL25R",0
"BATORAL15R","BATORAL25VTM",0
"BATORAL15R","BATORAL26R",0
"BATORAL15R","BATORAL26VTM",0
"BATORAL15R","BATORAL27R",0
"BATORAL15R","BATORAL27VTM",0
"BATORAL15R","BATORAL28R",0
"BATORAL15R","BATORAL28VTM",0
"BATORAL15R","BATORAL29R",0
"BATORAL15R","BATORAL29VTM",0
"BATORAL15R","BATORAL2R",0
"BATORAL15R","BATORAL2VTM",0
"BATORAL15R","BATORAL30R",0
"BATORAL15R","BATORAL30VTM",0
"BATORAL15R","BATORAL31R",0
"BATORAL15R","BATORAL31VTM",0
"BATORAL15R","BATORAL32R",0
"BATORAL15R","BATORAL32VTM",0
"BATORAL15R","BATORAL33R",0
"BATORAL15R","BATORAL33VTM",0
"BATORAL15R","BATORAL34R",0
"BATORAL15R","BATORAL34VTM",0
"BATORAL15R","BATORAL35R",0
"BATORAL15R","BATORAL35VTM",0
"BATORAL15R","BATORAL3R",0
"BATORAL15R","BATORAL3VTM",0
"BATORAL15R","BATORAL4R",0
"BATORAL15R","BATORAL5R",0
"BATORAL15R","BATORAL5VTM",0
"BATORAL15R","BATORAL6R",0
"BATORAL15R","BATORAL6VTM",0
"BATORAL15R","BATORAL7R",0
"BATORAL15R","BATORAL7VTM",0
"BATORAL15R","BATORAL8R",0
"BATORAL15R","BATORAL8VTM",0
"BATORAL15R","BATORAL9R",0
"BATORAL15R","BATORAL9VTM",0
"BATORAL15R","QEPC004",0
"BATORAL15R","QEPC005",0
"BATORAL15R","QEPC027R",0
"BATORAL15R","QEPC028R",0
"BATORAL15R","QEPC045",0
"BATORAL15R","QEPC046",0
"BATORAL15R","QEPC091R",0
"BATORAL15R","QEPC092R",0
"BATORAL15R","UG2018BL1",0
"BATORAL15R","UG2018BL10",0
"BATORAL15R","UG2018BL11",0
"BATORAL15R","UG2018BL12",0
"BATORAL15R","UG2018BL13",0
"BATORAL15R","UG2018BL14",0
"BATORAL15R","UG2018BL15",0
"BATORAL15R","UG2018BL16",0
"BATORAL15R","UG2018BL17",0
"BATORAL15R","UG2018BL18",0
"BATORAL15R","UG2018BL19",0
"BATORAL15R","UG2018BL2",0
"BATORAL15R","UG2018BL20",0
"BATORAL15R","UG2018BL21",0
"BATORAL15R","UG2018BL22",0
"BATORAL15R","UG2018BL23",0
"BATORAL15R","UG2018BL24",0
"BATORAL15R","UG2018BL3",0
"BATORAL15R","UG2018BL4",0
"BATORAL15R","UG2018BL5",0
"BATORAL15R","UG2018BL6",0
"BATORAL15R","UG2018BL7",0
"BATORAL15R","UG2018BL8",0
"BATORAL15R","UG2018BL9",0
"BATORAL15R","UR1",0
"BATORAL15R","UR10",0
"BATORAL15R","UR11",0
"BATORAL15R","UR12",0
"BATORAL15R","UR13",0
"BATORAL15R","UR14",0
"BATORAL15R","UR15",0
"BATORAL15R","UR16",0
"BATORAL15R","UR17",0
"BATORAL15R","UR18",0
"BATORAL15R","UR19",0
"BATORAL15R","UR2",0
"BATORAL15R","UR20",0
"BATORAL15R","UR21",0
"BATORAL15R","UR22",0
"BATORAL15R","UR23",0
"BATORAL15R","UR24",0
"BATORAL15R","UR25",0
"BATORAL15R","UR26",0
"BATORAL15R","UR27",0
"BATORAL15R","UR28",0
"BATORAL15R","UR29",0
"BATORAL15R","UR3",0
"BATORAL15R","UR30",0
"BATORAL15R","UR31",0
"BATORAL15R","UR32",0
"BATORAL15R","UR33",0
"BATORAL15R","UR34",0
"BATORAL15R","UR35",0
"BATORAL15R","UR36",0
"BATORAL15R","UR38",0
"BATORAL15R","UR39",0
"BATORAL15R","UR4",0
"BATORAL15R","UR41",0
"BATORAL15R","UR42",0
"BATORAL15R","UR43",0
"BATORAL15R","UR44",0
"BATORAL15R","UR45",0
"BATORAL15R","UR46",0
"BATORAL15R","UR47",0
"BATORAL15R","UR48",0
"BATORAL15R","UR49",0
"BATORAL15R","UR5",0
"BATORAL15R","UR50",0
"BATORAL15R","UR51",0
"BATORAL15R","UR52",0
"BATORAL15R","UR53",0
"BATORAL15R","UR6",0
"BATORAL15R","UR7",0
"BATORAL15R","UR9",0
"BATORAL15R","URA10SL",0
"BATORAL15R","URA11SL",0
"BATORAL15R","URA12SL",0
"BATORAL15R","URA13SL",0
"BATORAL15R","URA14SL",0
"BATORAL15R","URA15SL",0
"BATORAL15R","URA16SL",0
"BATORAL15R","URA17SL",0
"BATORAL15R","URA18SL",0
"BATORAL15R","URA19SL",0
"BATORAL15R","URA1SL",0
"BATORAL15R","URA2018001Int",0
"BATORAL15R","URA2018002Int",0
"BATORAL15R","URA2018003Int",0
"BATORAL15R","URA2018004Int",0
"BATORAL15R","URA2018005Int",0
"BATORAL15R","URA2018006Int",0
"BATORAL15R","URA2018007Int",0
"BATORAL15R","URA2018008Int",0
"BATORAL15R","URA2018010Int",0
"BATORAL15R","URA2018011Int",0
"BATORAL15R","URA2018012Int",0
"BATORAL15R","URA2018013Int",0
"BATORAL15R","URA2018014Int",0
"BATORAL15R","URA2018015Int",0
"BATORAL15R","URA2018016Int",0
"BATORAL15R","URA2018017Int",0
"BATORAL15R","URA2018018Int",0
"BATORAL15R","URA2018019Int",0
"BATORAL15R","URA2018021Int",0
"BATORAL15R","URA2018022Int",0
"BATORAL15R","URA2018023Int",0
"BATORAL15R","URA2018024Int",0
"BATORAL15R","URA20SL",0
"BATORAL15R","URA21SL",0
"BATORAL15R","URA22SL",0
"BATORAL15R","URA23SL",0
"BATORAL15R","URA24SL",0
"BATORAL15R","URA2SL",0
"BATORAL15R","URA3SL",0
"BATORAL15R","URA4SL",0
"BATORAL15R","URA5SL",0
"BATORAL15R","URA6SL",0
"BATORAL15R","URA7SL",0
"BATORAL15R","URA8SL",0
"BATORAL15R","URAKH1",0
"BATORAL15R","URAKH10",0
"BATORAL15R","URAKH11",0
"BATORAL15R","URAKH12",0
"BATORAL15R","URAKH13",0
"BATORAL15R","URAKH15",0
"BATORAL15R","URAKH16",0
"BATORAL15R","URAKH17",0
"BATORAL15R","URAKH18",0
"BATORAL15R","URAKH19",0
"BATORAL15R","URAKH2",0
"BATORAL15R","URAKH20",0
"BATORAL15R","URAKH21",0
"BATORAL15R","URAKH22",0
"BATORAL15R","URAKH23",0
"BATORAL15R","URAKH24",0
"BATORAL15R","URAKH3",0
"BATORAL15R","URAKH4",0
"BATORAL15R","URAKH5",0
"BATORAL15R","URAKH6",0
"BATORAL15R","URAKH7",0
"BATORAL15R","URAKH8",0
"BATORAL15R","URAKH9",0
"BATORAL15R","UV1",0
"BATORAL15R","UV10",0
"BATORAL15R","UV11",0
"BATORAL15R","UV12",0
